timestamp,open,high,low,close,volume
2026-01-01T15:43:00,2555.37,2555.56,2552.78,2554.85,1245
2026-01-01T15:44:00,2553.91,2557.81,2550.34,2554.13,1898
2026-01-01T15:45:00,2552.99,2556.56,2553.3,2553.52,2754
2026-01-01T15:46:00,2553.16,2554.32,2551.56,2553.03,1222
2026-01-01T15:47:00,2553.33,2556.42,2550.78,2553.23,2172
2026-01-01T15:48:00,2551.18,2553.34,2550.51,2552.17,2854
2026-01-01T15:49:00,2552.05,2556.79,2551.48,2552.62,1878
2026-01-01T15:50:00,2551.6,2556.62,2550.84,2552.67,4304
2026-01-01T15:51:00,2552.34,2556.01,2548.71,2552.75,4915
2026-01-01T15:52:00,2551.9,2555.32,2550.31,2553.31,2885
2026-01-01T15:53:00,2552.56,2555.31,2552.19,2553.54,2597
2026-01-01T15:54:00,2552.23,2555.81,2552.92,2553.75,4597
2026-01-01T15:55:00,2550.89,2552.76,2547.74,2551.0,2988
2026-01-01T15:56:00,2554.33,2558.18,2553.69,2554.4,1594
2026-01-01T15:57:00,2554.23,2558.09,2552.74,2555.37,3840
2026-01-01T15:58:00,2554.01,2559.3,2550.84,2554.82,2189
2026-01-01T15:59:00,2563.47,2565.37,2562.63,2563.75,3377
2026-01-01T16:00:00,2563.73,2565.64,2561.72,2564.46,4646
2026-01-01T16:01:00,2567.61,2568.93,2565.67,2567.51,2642
2026-01-01T16:02:00,2567.43,2569.08,2566.56,2568.24,2749
2026-01-01T16:03:00,2572.86,2572.72,2570.02,2572.66,1532
2026-01-01T16:04:00,2572.08,2573.66,2570.59,2572.85,2359
2026-01-01T16:05:00,2566.82,2568.87,2564.86,2567.34,1589
2026-01-01T16:06:00,2561.49,2564.34,2561.58,2562.28,2745
2026-01-01T16:07:00,2556.76,2557.37,2554.29,2557.27,4939
2026-01-01T16:08:00,2558.51,2560.66,2556.89,2558.88,1182
2026-01-01T16:09:00,2555.47,2557.9,2554.36,2555.61,3580
2026-01-01T16:10:00,2553.01,2555.71,2549.22,2553.16,4116
2026-01-01T16:11:00,2557.57,2561.75,2555.13,2558.28,2842
2026-01-01T16:12:00,2561.99,2565.5,2561.24,2562.4,4499
2026-01-01T16:13:00,2561.56,2565.37,2560.46,2562.18,1155
2026-01-01T16:14:00,2555.59,2557.36,2552.94,2556.03,2658
2026-01-01T16:15:00,2556.06,2558.58,2554.35,2556.43,4171
2026-01-01T16:16:00,2558.13,2560.93,2557.71,2559.42,1193
2026-01-01T16:17:00,2558.43,2560.1,2556.98,2558.71,4419
2026-01-01T16:18:00,2554.04,2555.55,2552.54,2554.83,1283
2026-01-01T16:19:00,2557.96,2563.17,2557.04,2558.7,4523
2026-01-01T16:20:00,2554.13,2555.88,2553.93,2555.17,3247
2026-01-01T16:21:00,2562.09,2566.64,2559.99,2562.61,4507
2026-01-01T16:22:00,2565.87,2568.71,2563.84,2566.68,1449
2026-01-01T16:23:00,2564.24,2566.87,2564.9,2564.93,4540
2026-01-01T16:24:00,2558.13,2561.28,2556.55,2558.83,3932
2026-01-01T16:25:00,2563.33,2566.41,2561.65,2564.19,5000
2026-01-01T16:26:00,2563.66,2565.46,2562.12,2563.41,4814
2026-01-01T16:27:00,2557.25,2561.98,2556.5,2558.15,3298
2026-01-01T16:28:00,2564.66,2568.22,2563.27,2565.51,3500
2026-01-01T16:29:00,2568.75,2571.61,2569.1,2569.17,2526
2026-01-01T16:30:00,2560.16,2563.3,2560.13,2560.95,3427
2026-01-01T16:31:00,2562.58,2566.7,2561.75,2563.24,2587
2026-01-01T16:32:00,2568.42,2571.6,2567.43,2568.47,3254
2026-01-01T16:33:00,2563.03,2565.7,2562.28,2564.12,2424
2026-01-01T16:34:00,2561.04,2563.0,2558.88,2561.61,3592
2026-01-01T16:35:00,2561.27,2562.96,2559.77,2561.83,4574
2026-01-01T16:36:00,2556.83,2559.12,2555.84,2557.51,2117
2026-01-01T16:37:00,2560.66,2565.68,2560.67,2561.77,3362
2026-01-01T16:38:00,2557.6,2561.09,2556.76,2558.72,4153
2026-01-01T16:39:00,2556.85,2557.42,2555.86,2556.62,1151
2026-01-01T16:40:00,2561.62,2562.56,2560.03,2562.5,3846
2026-01-01T16:41:00,2558.98,2561.68,2556.02,2559.26,2227
2026-01-01T16:42:00,2561.55,2565.18,2559.16,2562.19,1100
2026-01-01T16:43:00,2562.14,2563.79,2560.09,2562.17,1002
2026-01-01T16:44:00,2565.46,2568.09,2563.1,2565.64,1488
2026-01-01T16:45:00,2568.98,2573.13,2570.2,2570.38,1317
2026-01-01T16:46:00,2571.32,2575.03,2569.53,2571.96,2824
2026-01-01T16:47:00,2566.74,2570.3,2564.63,2567.6,4276
2026-01-01T16:48:00,2581.27,2583.03,2579.29,2581.42,1511
2026-01-01T16:49:00,2582.87,2585.16,2580.27,2583.72,3155
2026-01-01T16:50:00,2582.39,2584.75,2581.83,2583.32,4974
2026-01-01T16:51:00,2587.86,2590.91,2585.87,2588.28,1813
2026-01-01T16:52:00,2591.26,2593.42,2590.86,2591.99,4453
2026-01-01T16:53:00,2593.24,2595.62,2591.8,2593.67,1873
2026-01-01T16:54:00,2590.48,2591.23,2588.03,2590.99,1235
2026-01-01T16:55:00,2589.99,2591.92,2587.76,2589.66,4124
2026-01-01T16:56:00,2589.05,2590.79,2588.02,2589.7,1219
2026-01-01T16:57:00,2592.41,2594.45,2589.83,2592.72,3062
2026-01-01T16:58:00,2591.65,2595.16,2590.2,2592.46,4902
2026-01-01T16:59:00,2608.18,2609.91,2605.71,2607.87,1012
2026-01-01T17:00:00,2599.63,2602.68,2599.07,2600.15,3107
2026-01-01T17:01:00,2601.08,2602.71,2599.71,2600.79,3352
2026-01-01T17:02:00,2592.43,2596.02,2590.65,2592.99,4588
2026-01-01T17:03:00,2597.37,2600.85,2596.02,2598.16,1960
2026-01-01T17:04:00,2596.2,2598.34,2593.98,2595.54,1373
2026-01-01T17:05:00,2589.18,2591.58,2589.82,2590.73,2331
2026-01-01T17:06:00,2588.75,2592.74,2588.7,2589.32,1639
2026-01-01T17:07:00,2595.18,2597.04,2593.25,2595.41,4017
2026-01-01T17:08:00,2594.1,2597.63,2593.28,2594.6,3904
2026-01-01T17:09:00,2602.23,2604.19,2600.8,2602.11,1437
2026-01-01T17:10:00,2596.62,2599.95,2596.98,2597.17,4162
2026-01-01T17:11:00,2600.71,2603.3,2598.47,2600.88,1318
2026-01-01T17:12:00,2594.18,2595.96,2594.05,2594.99,3539
2026-01-01T17:13:00,2594.55,2599.33,2592.91,2595.43,1649
2026-01-01T17:14:00,2594.28,2596.1,2592.47,2594.92,3624
2026-01-01T17:15:00,2591.2,2595.26,2591.6,2592.07,4328
2026-01-01T17:16:00,2597.0,2600.72,2596.36,2596.78,2938
2026-01-01T17:17:00,2605.39,2608.8,2603.4,2606.18,3148
2026-01-01T17:18:00,2597.12,2600.7,2598.2,2598.23,4885
2026-01-01T17:19:00,2595.75,2599.3,2594.36,2596.88,3946
2026-01-01T17:20:00,2594.44,2599.09,2594.72,2595.06,2445
2026-01-01T17:21:00,2597.61,2599.63,2596.39,2598.0,3492
2026-01-01T17:22:00,2603.75,2607.55,2602.29,2605.07,4191
2026-01-01T17:23:00,2609.4,2612.76,2609.63,2610.0,2463
2026-01-01T17:24:00,2605.7,2610.95,2605.61,2606.74,3937
2026-01-01T17:25:00,2601.14,2604.59,2601.32,2602.27,1350
2026-01-01T17:26:00,2594.18,2598.25,2594.71,2595.67,3076
2026-01-01T17:27:00,2600.85,2602.48,2600.51,2601.4,4356
2026-01-01T17:28:00,2598.28,2600.81,2597.45,2598.86,3041
2026-01-01T17:29:00,2594.89,2596.08,2593.97,2595.17,2148
2026-01-01T17:30:00,2592.99,2594.36,2590.84,2593.13,2631
2026-01-01T17:31:00,2590.36,2593.28,2589.47,2590.75,3943
2026-01-01T17:32:00,2593.31,2597.49,2592.94,2593.63,1177
2026-01-01T17:33:00,2590.7,2593.54,2589.6,2590.79,1626
2026-01-01T17:34:00,2598.17,2600.88,2596.64,2598.18,2537
